
schema_version,global_row_id,source_batch,source_file,source_row,keyword,normalized_keyword,search_intent,previous_position_raw,current_position_raw,position_change_raw,estimated_google_traffic,traffic_change_raw,search_volume,keyword_difficulty,cpc_usd,pinterest_url,pinterest_result_type,last_update_raw,serp_feature_changes,serp_features_new,serp_features_lost,top10_presence_signal,topic_cluster,content_role,priority_tier,ptra_fit_signal,ptra_fit_level_normalized,recommended_action,final_editorial_action,risk_flag,risk_flag_normalized,risk_reason,duplicate_keyword_count,duplicate_keyword_rank,is_duplicate_keyword,claude_code_instruction
claude_recipe_keyword_master_v1,103,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,3,cracker food recipes,cracker food recipes,Informational,7,3,4,49,0,2900,37,0.23,https://www.pinterest.com/cysocki/cracker-recipes/,pinterest_board,3 days,,,,pinterest_in_top_10,baking_bread,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,104,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,4,greek yogurt recipes,greek yogurt recipes,Informational,5,4,1,49,0,9900,29,0.13,https://www.pinterest.com/wellplated/greek-yogurt-recipes/,pinterest_board,7 hours,New: Video carousel.,Video carousel,,pinterest_in_top_10,world_cuisine,pillar_or_cluster_hub,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Build as a cluster hub with supporting recipes and Pinterest pin variants.
claude_recipe_keyword_master_v1,105,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,5,light dinner recipes,light dinner recipes,Informational,4,2,2,49,0,4400,38,0.04,https://www.pinterest.com/bakingamoment/light-dinnerlunch-recipes/,pinterest_board,3 days,"New: Video carousel, Related searches. Lost: People also ask.","Video carousel, Related searches",People also ask,pinterest_in_top_10,dinner_meal_planning,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,106,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,6,dominican food recipes,dominican food recipes,Informational,5,3,2,46,0,2900,34,0.0,https://www.pinterest.com/mydominicankitchen/dominican-food/,pinterest_board,4 days,New: Video carousel. Lost: AI Overview.,Video carousel,AI Overview,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,107,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,7,easy mexican dinner recipes,easy mexican dinner recipes,Informational,4,1,3,46,0,1300,27,0.06,https://www.pinterest.com/isabeleats/dinner-recipes/,pinterest_board,Jun 13,New: People also ask. Lost: AI Overview.,People also ask,AI Overview,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,108,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,8,recipes for toddlers 12-18 months,recipes for toddlers 12-18 months,Informational,0,4,new,44,0,1000,14,0.0,https://www.pinterest.com/pin/say-goodbye-to-mealtime-struggles-with-these-easy-realistic-dinner-ideas-for-your-1218-months-old-from-a-mom-of-three--422281211426962/,pinterest_pin,Jun 14,,,,pinterest_in_top_10,baby_toddler_food,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,109,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,9,recipes containing yeast,recipes containing yeast,Informational,0,4,new,44,0,1000,28,0.21,https://www.pinterest.com/redstaryeast/yeast-recipes-dinner/,pinterest_board,Jul 02,,,,pinterest_in_top_10,baking_bread,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,110,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,10,the kitchen recipes,the kitchen recipes,Informational,5,4,1,44,0,5400,56,0.36,https://www.pinterest.com/ssieg62/the-kitchen-recipes/,pinterest_board,15 hours,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,111,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,11,filipino dessert recipes,filipino dessert recipes,Informational,6,4,2,43,0,2400,25,0.0,https://www.pinterest.com/pakelakia/filipino-dessert/,pinterest_board,Jul 02,Lost: Image pack.,,Image pack,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,112,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,12,halloween punch recipes,halloween punch recipes,Informational,0,4,new,41,0,1900,29,0.0,https://www.pinterest.com/pin/halloween-vampire-punch-recipe--2392606048265604/,pinterest_pin,Jun 14,,,,pinterest_in_top_10,seasonal_drinks,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,113,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,13,easy 4 ingredient chicken breast recipes,easy 4 ingredient chicken breast recipes,Informational,8,4,4,40,0,3600,22,0.16,https://www.pinterest.com/pin/make-dinnertime-super-simple-with-these-4-ingredient-chicken-recipes-on-a-busy-weeknig--53269208081172418/,pinterest_pin,4 days,Lost: Short videos.,,Short videos,pinterest_in_top_10,chicken_recipes,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,114,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,14,vegetables recipes,vegetables recipes,Informational,3,1,2,39,0,1300,42,0.11,https://www.pinterest.com/shelikesfood/vegetables-recipes/,pinterest_board,Jun 20,Lost: Video carousel.,,Video carousel,pinterest_in_top_10,vegetable_sides,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,115,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,15,skinless boneless chicken thigh recipes,skinless boneless chicken thigh recipes,Informational,5,4,1,39,0,9900,38,0.06,https://www.pinterest.com/markdraugelis/boneless-skinless-chicken-thighs/,pinterest_board,Jul 03,New: Video carousel.,Video carousel,,pinterest_in_top_10,chicken_recipes,pillar_or_cluster_hub,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Build as a cluster hub with supporting recipes and Pinterest pin variants.
claude_recipe_keyword_master_v1,116,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,16,filipino breakfast food recipes,filipino breakfast food recipes,Informational,0,2,new,39,0,1300,24,0.0,https://www.pinterest.com/hi2u2nicole/filipino-breakfast/,pinterest_board,Jul 02,,,,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,117,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,17,indian breakfast food recipes,indian breakfast food recipes,Informational,9,4,5,38,0,1900,24,0.68,https://www.pinterest.com/hi2u2nicole/indian-breakfast/,pinterest_board,Jul 03,New: Related searches.,Related searches,,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,118,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,18,cold salad recipes,cold salad recipes,Informational,0,4,new,38,0,1600,34,0.13,https://www.pinterest.com/orangecrush5/cold-salad-recipes/,pinterest_board,Jun 14,,,,pinterest_in_top_10,salads,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,119,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,19,easter salad recipes,easter salad recipes,Informational,3,2,1,38,0,1900,15,0.05,https://www.pinterest.com/croymercado/easter-salads/,pinterest_board,Jun 19,"Lost: Image pack, Related searches.",,"Image pack, Related searches",pinterest_in_top_10,seasonal_holiday,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,120,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,20,electric skillet recipes,electric skillet recipes,Informational,0,4,new,38,0,1600,20,0.34,https://www.pinterest.com/countryma16/electric-skillet/,pinterest_board,Jun 15,,,,pinterest_in_top_10,appliance_cooking_methods,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,121,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,21,recipes with meringue,recipes with meringue,Informational,13,3,10,37,0,1300,14,0.03,https://www.pinterest.com/louloubiscuit/beautiful-meringue-recipes/,pinterest_board,Jun 17,"New: People also ask, Short videos.","People also ask, Short videos",,pinterest_in_top_10,desserts_baking,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,122,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,22,jimmy dean sausage recipes,jimmy dean sausage recipes,Informational,3,1,2,36,0,1000,24,0.25,https://www.pinterest.com/jacberg1/jimmy-dean-sausage-recipes/,pinterest_board,Jun 15,New: People also ask. Lost: Video carousel.,People also ask,Video carousel,pinterest_in_top_10,meat_steak_sausage,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,123,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,23,ribeye steak recipes,ribeye steak recipes,Informational,5,4,1,36,0,2400,43,0.02,https://www.pinterest.com/cr28914201/ribeye-steak-recipes/,pinterest_board,5 hours,New: Video carousel.,Video carousel,,pinterest_in_top_10,meat_steak_sausage,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,124,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,24,low fat dinner recipes,low fat dinner recipes,Informational,4,3,1,36,0,2400,50,0.05,https://www.pinterest.com/leah_chelle/low-fat-dinners/,pinterest_board,Jul 02,"New: People also ask, Discussions and Forums.","People also ask, Discussions and Forums",,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,125,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,25,dinner recipes keto,dinner recipes keto,Informational,5,4,1,36,0,4400,31,0.05,https://www.pinterest.com/dreamaboutfood/keto-dinner-recipes/,pinterest_board,-340 min,"New: AI Overview, People also ask.","AI Overview, People also ask",,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,126,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,26,melt and pour soap recipes,melt and pour soap recipes,Informational,5,3,2,35,0,1000,14,0.3,https://www.pinterest.com/ruby706/melt-pour-soap-ideas-recipes-molds/,pinterest_board,Jun 28,New: Video carousel.,Video carousel,,pinterest_in_top_10,non_recipe_or_non_food,exclude,EXCLUDE,exclude,exclude,exclude_from_generation,exclude_from_generation,exclude,exclude,non-food or non-recipe intent,1,1,no,Do not generate recipe content for this keyword. Keep only as a negative or excluded keyword reference.
claude_recipe_keyword_master_v1,127,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,27,low calorie recipes for dinner,low calorie recipes for dinner,Informational,0,3,new,35,0,1000,32,0.05,https://www.pinterest.com/myrecipes/low-calorie-recipes/,pinterest_board,2 days,,,,pinterest_in_top_10,health_diet_sensitive,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,Keep for later validation due to health/diet sensitivity.
claude_recipe_keyword_master_v1,128,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,28,countryliving.com recipes,countryliving.com recipes,"Informational, Navigational",5,4,1,34,0,22200,36,0.05,https://www.pinterest.com/andapanda12/country-living-recipes/,pinterest_board,-450 min,,,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,129,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,29,easy lunch recipes,easy lunch recipes,Informational,5,3,2,33,0,5400,37,0.19,https://www.pinterest.com/divascancook/easy-lunch-recipes/,pinterest_board,20 hours,"New: Video carousel, Short videos.","Video carousel, Short videos",,pinterest_in_top_10,dinner_meal_planning,pillar_or_cluster_hub,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Build as a cluster hub with supporting recipes and Pinterest pin variants.
claude_recipe_keyword_master_v1,130,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,30,martini recipes,martini recipes,Informational,6,4,2,33,0,6600,40,0.2,https://www.pinterest.com/inspiredbycharm/the-best-martini-recipes/,pinterest_board,2 days,,,,pinterest_in_top_10,alcoholic_drinks,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,monetization_sensitive,monetization_caution,alcohol-related query; may be unsuitable for a broad AdSense recipe blog,1,1,no,Use only if the project explicitly accepts alcohol-related content; otherwise exclude from production.
claude_recipe_keyword_master_v1,131,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,31,funniest recipes,funniest recipes,Informational,6,4,2,33,0,1000,20,0.28,https://ca.pinterest.com/ottointerest/funny-recipes/,pinterest_board,Jun 29,"Lost: Recipes, Discussions and Forums.",,"Recipes, Discussions and Forums",pinterest_in_top_10,general_recipe_ideas,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,132,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,32,gluten free recipes dinner,gluten free recipes dinner,Informational,6,2,4,32,0,2400,36,0.1,https://www.pinterest.com/gfshoestring/gluten-free-dinner-recipes/,pinterest_board,4 days,"Lost: Ads middle, Short videos.",,"Ads middle, Short videos",pinterest_in_top_10,dinner_meal_planning,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,133,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,33,salmon fish recipes healthy,salmon fish recipes healthy,Informational,0,3,new,31,0,2400,40,0.04,https://www.pinterest.com/pin/baked-healthy-salmon-video--23925441766261032/,pinterest_pin,-250 min,,,,pinterest_in_top_10,general_recipe_ideas,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,134,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,34,panda express recipes kung pao chicken,panda express recipes kung pao chicken,Informational,0,3,new,31,0,1300,6,0.0,https://www.pinterest.com/pin/140806215454332/,pinterest_pin,Jun 26,,,,pinterest_in_top_10,chicken_recipes,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,135,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,35,leftover pork recipes,leftover pork recipes,Informational,6,2,4,31,0,1300,27,0.07,https://www.pinterest.com/mamared777/pork-leftovers/,pinterest_board,Jun 18,New: Video carousel.,Video carousel,,pinterest_in_top_10,meat_steak_sausage,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,136,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,36,healthy italian recipes,healthy italian recipes,Informational,0,4,new,31,0,1300,13,0.31,https://www.pinterest.com/eatingwell/healthy-italian-recipe-ideas/,pinterest_board,Jun 14,,,,pinterest_in_top_10,world_cuisine,supporting_recipe_cluster,P2,medium,medium,validate_then_create,create_after_p1_validation,none,none,,1,1,no,Create after P1 items; validate SERP and Pinterest fit before production.
claude_recipe_keyword_master_v1,137,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,37,mixed drinks recipes,mixed drinks recipes,Informational,44,2,42,30,0,1000,40,0.29,https://www.pinterest.com/rgralitzer/alcohol-drink-recipes/,pinterest_board,Jul 03,Lost: Image pack.,,Image pack,pinterest_in_top_10,alcoholic_drinks,research_only,P3,low,low,research_only,backlog_or_supporting_cluster,monetization_sensitive,monetization_caution,alcohol-related query; may be unsuitable for a broad AdSense recipe blog,1,1,no,Use only if the project explicitly accepts alcohol-related content; otherwise exclude from production.
claude_recipe_keyword_master_v1,138,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,38,simple baking recipes,simple baking recipes,Informational,6,4,2,29,0,1300,42,0.12,https://www.pinterest.com/savorynothings/easy-baking-recipes/,pinterest_board,Jun 16,New: People also ask.,People also ask,,pinterest_in_top_10,baking_bread,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,139,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,39,boursin recipes,boursin recipes,Informational,8,4,4,29,0,5400,43,0.06,https://www.pinterest.com/dmoski/boursin-cheese-recipes/,pinterest_board,3 days,New: Image pack.,Image pack,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,140,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,40,dinner for two recipes,dinner for two recipes,Informational,5,4,1,29,0,3600,36,0.11,https://www.pinterest.com/ashleyoverholt/dinner-for-two/,pinterest_board,20 hours,"New: Related searches. Lost: AI Overview, People also ask.",Related searches,"AI Overview, People also ask",pinterest_in_top_10,dinner_meal_planning,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,141,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,41,easy gluten-free dinner recipes for family,easy gluten-free dinner recipes for family,Informational,5,2,3,28,0,1000,27,0.17,https://www.pinterest.com/gfshoestring/gluten-free-dinner-recipes/,pinterest_board,Jun 13,"New: People also ask. Lost: AI Overview, Discussions and Forums.",People also ask,"AI Overview, Discussions and Forums",pinterest_in_top_10,dinner_meal_planning,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,142,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,42,3 ingredient recipes,3 ingredient recipes,Informational,5,4,1,28,0,1600,33,0.61,https://www.pinterest.com/recipegirl/3-ingredient-recipes/,pinterest_board,Jun 15,New: People also ask.,People also ask,,pinterest_in_top_10,general_recipe_ideas,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,143,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,43,leftover steak recipes,leftover steak recipes,Informational,8,4,4,27,0,5400,26,0.05,https://www.pinterest.com/allycatstrikes1/leftover-steak/,pinterest_board,4 days,,,,pinterest_in_top_10,meat_steak_sausage,supporting_recipe_cluster,P1,high,high,create_article_and_pinterest_assets,create_first_batch,none,none,,1,1,no,Create a focused recipe article and 3-5 Pinterest pin concepts.
claude_recipe_keyword_master_v1,144,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,44,crock pot steak recipes,crock pot steak recipes,Informational,10,3,7,27,0,1000,20,0.1,https://www.pinterest.com/lisavarnell/crock-pot-steak/,pinterest_board,Jun 13,New: People also ask.,People also ask,,pinterest_in_top_10,meat_steak_sausage,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,145,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,45,easy recipes for halloween potluck,easy recipes for halloween potluck,Informational,4,2,2,26,0,1300,23,0.0,https://www.pinterest.com/cmverhagen/halloween-potluck-ideas/,pinterest_board,Jun 29,"Lost: AI Overview, Image pack.",,"AI Overview, Image pack",pinterest_in_top_10,seasonal_holiday,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,146,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,46,good morning america recipes,good morning america recipes,Informational,11,3,8,25,0,1900,34,1.05,https://www.pinterest.com/hmbw7/gma-recipes/,pinterest_board,Jul 03,New: Video carousel.,Video carousel,,pinterest_in_top_10,general_recipe_ideas,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,147,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,47,convection oven recipes,convection oven recipes,Informational,0,4,new,24,0,1900,17,0.28,https://za.pinterest.com/cecile0646/convection-oven-recipes/,pinterest_board,Jun 26,,,,pinterest_in_top_10,appliance_cooking_methods,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,148,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,48,smoothie king recipes,smoothie king recipes,Informational,0,4,new,24,0,1000,18,0.34,https://www.pinterest.com/pin/smoothie-king-recipe--920423242639613611/,pinterest_pin,Jun 15,,,,pinterest_in_top_10,drinks_smoothies_mocktails,research_only,EXCLUDE,low,exclude,research_only,exclude_from_generation,brand_nav,brand_or_navigation_caution,brand/person/platform/navigational query; avoid copying or relying on third-party brand authority,1,1,no,"Do not target this as a primary keyword. Use only for competitive pattern research, without copying brand/person/entity positioning."
claude_recipe_keyword_master_v1,149,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,49,recipes using ground sausage,recipes using ground sausage,Informational,0,4,new,24,0,1000,22,0.09,https://www.pinterest.com/pin/ground-sausage-dinner-ideas-video--215680269650988456/,pinterest_pin,Jun 18,,,,pinterest_in_top_10,meat_steak_sausage,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
claude_recipe_keyword_master_v1,150,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,50,banner recipes on minecraft,banner recipes on minecraft,Informational,3,2,1,24,0,1600,39,0.0,https://uk.pinterest.com/lou6285/minecraft-banner-recipes-crafting/,pinterest_board,Jun 15,"New: Short videos. Lost: Image pack, Discussions and Forums.",Short videos,"Image pack, Discussions and Forums",pinterest_in_top_10,non_recipe_or_non_food,exclude,EXCLUDE,exclude,exclude,exclude_from_generation,exclude_from_generation,exclude,exclude,non-food or non-recipe intent,1,1,no,Do not generate recipe content for this keyword. Keep only as a negative or excluded keyword reference.
claude_recipe_keyword_master_v1,151,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,51,fodmap recipes,fodmap recipes,Informational,5,4,1,24,0,2900,22,0.44,https://www.pinterest.com/funwithoutfodmaps/everyday-low-fodmap-recipes/,pinterest_board,4 days,"Lost: AI Overview, Video carousel, People also ask.",,"AI Overview, Video carousel, People also ask",pinterest_in_top_10,health_diet_sensitive,supporting_article,P2,medium,medium,validate_then_create,create_after_p1_validation,ymyl_sensitive,health_or_diet_caution,diet/health/child-feeding query; requires careful disclaimers and factual review,1,1,no,"Create only with conservative nutrition wording, no medical claims, and clear informational framing."
claude_recipe_keyword_master_v1,152,recipe_keywords_batch_02,claude_code_recipe_keywords_batch2_clean(1).csv,52,recipes in electric skillet,recipes in electric skillet,Informational,13,4,9,24,0,1000,16,0.35,https://www.pinterest.com/heidelburg23/my-electric-skillet/,pinterest_board,Jul 03,"Lost: AI Overview, Video carousel.",,"AI Overview, Video carousel",pinterest_in_top_10,appliance_cooking_methods,long_tail_recipe,P3,medium,medium,backlog_or_cluster_support,backlog_or_supporting_cluster,none,none,,1,1,no,Keep as long-tail backlog item; produce only when it supports an active cluster.
